,MergeSort,SelectionSort
1663,46400,220999
1664,47280,216212
1665,46859,229488
1666,47745,226358
1667,49223,234901
1668,48472,231273
1669,95011,226333
1670,46498,227396
1671,44396,228071
1672,45401,225083
1673,44355,220412
1674,43927,224581
1675,46412,227509
1676,47254,227383
1677,45230,223982
1678,46166,221420
1679,44951,223874
1680,45815,230479
1681,45575,222714
1682,45966,224688
1683,47678,227342
1684,46258,231559
1685,44403,222436
1686,45191,222957
1687,44440,223329
1688,44832,228468
1689,44585,228271
1690,44821,224359
1691,44779,226665
1692,45122,226089
1693,44890,224481
1694,44878,225130
1695,44728,223947
1696,45186,227153
1697,46292,232495
1698,45241,227422
1699,44838,229133
1700,44619,226148
1701,44699,226250
1702,45036,226662
1703,47144,227447
1704,45174,227782
1705,45231,229445
1706,45823,229595
1707,45638,233917
1708,45689,232597
1709,46459,234108
1710,45724,234310
1711,44580,229788
1712,45059,228736
1713,44952,231470
1714,44933,229595
1715,45323,230290
1716,44688,229986
1717,46327,242678
1718,46251,236079
1719,46476,236069
1720,46629,238317
1721,45904,236417
1722,46936,240739
1723,45156,233217
1724,45088,236120
1725,45100,232936
1726,44594,232671
1727,47886,239514
1728,45413,235952
1729,45171,232958
1730,45146,240150
1731,52040,243500
1732,46210,237500
1733,45351,234205
1734,47633,237333
1735,45290,234203
1736,45559,234888
1737,45584,236643
1738,45337,235112
1739,45752,238496
1740,45842,236554
1741,45549,238199
1742,45637,235983
1743,47617,246453
1744,46798,242343
1745,46653,239571
1746,45751,237127
1747,46073,236998
1748,46512,238117
1749,45805,238237
1750,47652,241619
1751,46559,243924
1752,47694,241033
1753,45985,240679
1754,45863,240388
1755,47912,253568
1756,47478,245604
1757,48704,242669
1758,45923,240484
1759,46379,240403
1760,46328,241271
1761,46313,241511
1762,46700,243801
1763,46410,247120
1764,46623,242570
1765,46990,244205
1766,46293,241148
1767,46461,242326
1768,46166,244683
1769,47734,258939
1770,47928,250928
1771,46212,247555
1772,46224,250539
1773,47435,250541
1774,46421,245465
1775,46350,244646
1776,46374,251805
1777,46407,247140
1778,46519,245910
1779,46114,247154
1780,46389,247026
1781,46535,246878
1782,46285,246621
1783,47960,255527
1784,46347,247288
1785,46253,248038
1786,46454,247181
1787,47885,250770
1788,48300,249013
1789,47087,251738
1790,46804,249491
1791,47116,251417
1792,46488,252365
1793,50777,250684
1794,45852,253898
1795,46874,251557
1796,47386,255287
1797,46854,253733
1798,47030,251798
1799,46619,253125
1800,46812,253200
1801,46475,255156
1802,48381,259458
1803,49573,259889
1804,46947,253192
1805,47555,254970
1806,47027,253753
1807,46945,254365
1808,47061,259209
1809,46974,261009
1810,47124,260178
1811,47358,255744
1812,47112,256490
1813,47208,258909
1814,47343,258194
1815,48690,258119
1816,47625,259314
1817,47579,256138
1818,47312,258384
1819,48260,262318
1820,47482,258309
1821,47870,261499
1822,47940,260489
1823,49796,264299
1824,56964,276370
1825,50697,272607
1826,47084,265033
1827,48263,263271
1828,47388,259705
1829,51649,275530
1830,47782,265102
1831,52494,279708
1832,48041,264218
1833,52183,264652
1834,47866,263490
1835,47630,267631
1836,47895,261984
1837,47791,263457
1838,48177,265934
1839,48630,269983
1840,48069,265655
1841,47680,264364
1842,48934,266452
1843,48535,268287
1844,47951,266673
1845,52241,273868
1846,48023,264878
1847,47976,265190
1848,49617,273483
1849,48274,273758
1850,48047,266477
1851,49337,269739
1852,48231,265013
1853,48040,269962
1854,52937,269487
1855,48907,273924
1856,48202,270531
1857,48575,278348
1858,48339,270048
1859,48253,278530
1860,48622,274718
1861,48207,273181
1862,48463,270159
1863,48000,272023
1864,48775,269710
1865,50652,271511
1866,49157,274833
1867,49544,279482
1868,51645,275624
1869,48805,270757
1870,48515,271501
1871,48818,270283
1872,48680,271682
1873,50710,271726
1874,50493,277522
1875,48992,275122
1876,102008,284487
1877,52556,281529
1878,49834,284198
1879,50638,275620
1880,49034,280351
1881,48669,274997
1882,49191,275105
1883,49126,276124
1884,48737,275357
1885,48894,276063
1886,51476,299261
1887,51937,284399
1888,49098,278634
1889,50989,280559
1890,50095,280671
1891,51489,279847
1892,49535,281870
1893,50670,283490
1894,50297,278854
1895,49218,277955
1896,49143,277733
1897,49770,282735
1898,49298,281155
1899,49138,280595
1900,49247,279321
1901,49269,279565
1902,49173,281737
1903,51479,291648
1904,49390,286788
1905,49600,280225
1906,50033,282473
1907,49898,283687
1908,49362,282793
1909,49733,283253
1910,51148,283836
1911,49436,284019
1912,51542,289453
1913,49732,286795
1914,49885,288467
1915,50343,283965
1916,53238,286472
1917,49555,284986
1918,49461,284782
1919,50052,285562
1920,49994,289122
1921,50040,285436
1922,49544,287939
1923,49765,285317
1924,49905,286958
1925,49998,286820
1926,50794,289983
1927,49750,287488
1928,51092,289269
1929,50269,296688
1930,49994,288123
1931,50479,292725
1932,50011,289390
1933,50273,289221
1934,50324,295238
1935,50165,294124
1936,49822,290203
1937,50097,293925
1938,50687,299106
1939,50251,290729
1940,50375,292903
1941,50641,292942
1942,50188,295183
1943,50862,292322
1944,50026,291597
1945,50292,295127
1946,52728,292506
1947,50449,293476
1948,53307,303524
1949,52657,305612
1950,50341,295435
1951,52864,294478
1952,50226,299092
1953,50343,300455
1954,53712,319746
1955,63835,346256
1956,54050,314255
1957,51167,318358
1958,55230,313205
1959,57564,307240
1960,50811,308963
1961,52881,310100
1962,51444,311806
1963,51058,314795
1964,51376,304169
1965,51522,299375
1966,55325,326672
1967,52125,319820
1968,56202,316515
1969,51309,327670
1970,52347,320917
1971,53731,305580
1972,55518,312273
1973,53622,306607
1974,52364,311607
1975,51008,301478
1976,53258,302124
1977,56859,325887
1978,61031,363593
1979,55007,319744
1980,54399,315270
1981,52018,317340
1982,51423,306644
1983,51603,306573
1984,53732,315141
1985,51075,315011
1986,51011,304347
1987,51339,315598
1988,52091,313356
1989,52233,307489
1990,51103,309328
1991,51428,306820
1992,52865,305234
1993,50771,306397
1994,52210,311000
1995,51618,310210
1996,51521,309720
1997,51111,306828
1998,51389,307673
1999,51522,308226
2000,51145,314826
2001,53137,314168
2002,51454,309149
2003,51451,309809
2004,51855,309581
2005,52138,313084
2006,51789,310799
2007,51685,313616
2008,52767,312010
2009,51432,315110
2010,52909,322721
2011,54969,322760
2012,53001,321556
2013,53468,325786
2014,52877,320073
2015,53273,314274
2016,53067,318691
2017,51869,313590
2018,54740,316436
2019,52003,315557
2020,52108,316369
2021,54388,333360
2022,53260,315479
2023,52113,321836
2024,51690,315498
2025,52030,314494
2026,53690,320621
2027,52036,315978
2028,52306,316777
2029,53682,319999
2030,51932,317708
2031,52175,321908
2032,51874,318618
2033,52439,318530
2034,52141,320744
2035,53031,320696
2036,54867,329715
2037,52822,321600
2038,52404,320350
2039,52416,330689
2040,52447,321834
2041,53425,322541
2042,52652,321056
2043,52227,321604
2044,51994,320812
2045,52860,323818
2046,52508,327869
2047,58066,343154
2048,55081,330723
2049,52405,325706
2050,54797,333234
2051,56011,340408
2052,52776,336904
2053,55073,329161
2054,52691,324005
2055,53305,327393
2056,52526,329171
2057,52873,327415
2058,52769,326100
2059,53154,326625
2060,53009,326046
2061,53958,334570
2062,115789,335287
2063,55130,343638
2064,54702,333116
2065,53277,331374
2066,56314,335071
2067,53804,328614
2068,54253,330585
2069,55464,346123
2070,55124,340730
2071,57594,348604
2072,55362,335911
2073,54344,337683
2074,53983,333900
2075,53479,336004
2076,54463,341196
2077,53666,332531
2078,53496,332904
2079,53322,332224
2080,53522,333374
2081,56517,336173
2082,53114,333378
2083,53904,333752
2084,53629,333953
2085,53824,337440
2086,55778,345944
2087,54025,337956
2088,55016,339097
2089,53939,335732
2090,54079,338811
2091,54005,337585
2092,62250,374494
2093,57579,358803
2094,56635,345109
2095,55083,344819
2096,57221,355301
2097,54970,348652
2098,60902,351705
2099,54377,340562
2100,53685,345471
2101,55829,339801
2102,54180,341970
2103,55377,345220
2104,54075,345842
2105,54166,350918
2106,54702,342567
2107,54739,349760
2108,54096,343635
2109,56158,348484
2110,55273,347077
2111,57101,344922
2112,56114,347274
2113,55089,344635
2114,54601,348554
2115,54314,343574
2116,54580,347781
2117,58622,346871
2118,54433,346342
2119,56894,349748
2120,55469,352064
2121,54726,346695
2122,55034,349239
2123,54562,352585
2124,55479,347065
2125,55147,347785
2126,55201,349418
2127,54810,349463
2128,55035,353555
2129,55245,348195
2130,54965,348867
2131,55118,349543
2132,55009,354533
2133,59512,358287
2134,55056,348111
2135,55461,358773
2136,55080,350973
2137,55511,354984
2138,56035,353457
2139,55269,352148
2140,55274,350803
2141,55676,352236
2142,56387,371939
2143,57412,359248
2144,55253,355756
2145,55399,354125
2146,55764,353554
2147,57403,364293
2148,55344,354088
2149,55699,356952
2150,55419,355933
2151,56147,357361
2152,56697,357623
2153,55837,354972
2154,55783,356821
2155,55902,358113
2156,56232,366725
2157,55752,358967
2158,57270,361626
2159,55653,357999
2160,55648,359041
2161,56439,363953
2162,55772,358678
2163,56667,361683
2164,56786,361020
2165,56612,363377
2166,55723,361795
2167,56003,363071
2168,55729,361077
2169,56020,362369
2170,56261,365309
2171,55993,363365
2172,55977,362072
2173,55824,361721
2174,57476,368872
2175,56246,363289
2176,57448,368082
2177,56100,363768
2178,56681,363263
2179,58657,369233
2180,56799,363247
2181,56649,378405
2182,56611,368575
2183,61659,397552
2184,56808,373913
2185,57502,375509
2186,56602,366814
2187,56730,367699
2188,56679,376978
2189,56916,376162
2190,59232,369664
2191,57910,375967
2192,59901,388598
2193,61080,386495
2194,58048,383699
2195,65395,386682
2196,64343,402418
2197,71640,414475
2198,63299,391919
2199,60363,397926
2200,58071,394749
2201,59467,395101
2202,60607,398001
2203,60586,393341
2204,62175,398034
2205,59192,395986
2206,60998,397031
2207,95391,427162
2208,81597,434048
2209,62589,400108
2210,70063,397568
2211,62420,399806
2212,62601,396854
2213,61265,391785
2214,58848,404125
2215,60144,396220
2216,60988,394363
2217,60059,402799
2218,59639,383091
2219,57936,389280
2220,59443,390430
2221,58245,392828
2222,58142,387690
2223,61439,381555
2224,57791,382816
2225,58718,379641
2226,57825,388122
2227,57762,381006
2228,57902,380703
2229,58707,386037
2230,58472,386790
2231,58272,380954
2232,110205,407766
2233,59234,395103
2234,58776,392267
2235,58637,389555
2236,58398,384472
2237,58340,384790
2238,58147,387842
2239,58332,391829
2240,58657,386717
2241,58254,385732
2242,59878,399747
2243,61005,401488
2244,62986,403508
2245,59832,399296
2246,58789,386269
2247,59787,391066
2248,61557,388441
2249,58917,394970
2250,61701,394449
2251,61666,413346
2252,58767,396374
2253,60420,397094
2254,58445,390102
2255,59973,395307
2256,59141,391033
2257,59350,394461
2258,59199,389105
2259,58960,391667
2260,59214,391786
2261,60849,391429
2262,59203,396309
2263,59228,391975
2264,59250,415494
2265,59683,398944
2266,59386,397155
2267,60200,393776
2268,59743,396153
2269,59460,392403
2270,59225,395437
2271,59586,399950
2272,59259,400209
2273,59751,394963
2274,59459,404868
2275,59981,399104
2276,59677,403218
2277,59661,396683
2278,59389,396850
2279,59839,401793
2280,62360,397605
2281,59615,399041
2282,60034,398701
2283,63195,404118
2284,66133,407709
2285,62389,411843
2286,60092,411338
2287,59854,409688
2288,60010,409647
2289,59860,412673
2290,60263,406393
2291,61577,406014
2292,60206,407097
2293,60112,406342
2294,59903,400609
2295,60166,400613
2296,60213,412601
2297,60142,411931
2298,61040,405751
2299,60045,402851
2300,62245,403069
2301,61131,409893
2302,60325,403441
2303,60154,403619
2304,60719,403564
2305,60702,415011
2306,61212,418909
2307,60276,406599
2308,60709,406516
2309,60763,417490
2310,64940,437780
2311,61701,417380
2312,60917,407950
2313,65884,428531
2314,63584,423448
2315,61508,419969
2316,59897,408621
2317,61088,413206
2318,60708,414818
2319,67458,408728
2320,62872,409540
2321,61482,410727
2322,60651,411334
2323,60877,423274
2324,64646,450004
2325,62800,435875
2326,66619,419266
2327,61781,424623
2328,62362,421510
2329,61022,425933
2330,61722,424408
2331,63073,418578
2332,61397,419098
2333,63477,418288
2334,62566,416042
2335,62615,424073
2336,61363,417682
2337,63903,417569
2338,61780,417516
2339,62942,423407
2340,61673,419706
2341,62417,420521
2342,61919,417930
2343,61494,419723
2344,62144,420689
2345,64210,426512
2346,62643,421961
2347,62038,420971
2348,61964,422904
2349,62435,425270
2350,61980,422139
2351,62604,420901
2352,62220,424081
2353,63519,445063
2354,63897,427826
2355,62162,428752
2356,61787,427847
2357,62098,428207
2358,62370,422529
2359,63547,427391
2360,62052,430453
2361,62403,428672
2362,62447,424846
2363,62511,425818
2364,63057,427934
2365,65461,429601
2366,63122,427138
2367,62681,426916
2368,62630,429374
2369,62856,433054
2370,62616,427492
2371,62776,436963
2372,64600,431818
2373,62868,430000
2374,63028,430582
2375,63845,429914
2376,62869,432376
2377,63919,433943
2378,64238,439627
2379,63002,432427
2380,63698,439464
2381,62922,439684
2382,62807,432262
2383,63173,435404
2384,64514,439856
2385,64037,443180
2386,63072,433322
2387,118025,440668
2388,64355,445309
2389,66059,437560
2390,63435,437612
2391,63459,442181
2392,62803,440384
2393,65670,448274
2394,64838,444780
2395,63762,439326
2396,63260,443852
2397,63832,439763
2398,63738,448693
2399,66590,442846
2400,63505,440034
2401,63758,440982
2402,63635,444730
2403,66376,446914
2404,64921,447666
2405,63676,445750
2406,63614,448522
2407,68996,470357
2408,64123,447366
2409,70683,452124
2410,66926,465396
2411,66898,451969
2412,64149,445238
2413,64134,450038
2414,63648,447970
2415,64240,453144
2416,63907,449092
2417,65260,446114
2418,63919,447104
2419,65030,446879
2420,65433,449924
2421,65417,456504
2422,68425,456388
2423,63678,447106
2424,65803,459736
2425,64709,454203
2426,63916,447443
2427,64978,452005
2428,64094,454858
2429,67464,455110
2430,64476,450679
2431,64690,453175
2432,64718,451996
2433,64289,457218
2434,64353,451609
2435,64179,451424
2436,66774,452317
2437,66835,454215
2438,64373,453214
2439,82302,517344
2440,66857,488418
2441,67493,467076
2442,67236,469475
2443,64735,462763
2444,67296,459633
2445,64475,456667
2446,66069,464117
2447,65826,474708
2448,66396,462209
2449,64418,456402
2450,65479,461268
2451,66326,463694
2452,67167,459491
2453,64851,457757
2454,65083,462697
2455,64750,460123
2456,65015,462125
2457,65540,459215
2458,69403,467687
2459,65677,460912
2460,65428,465879
2461,65473,464554
2462,64897,462433
2463,65455,462659
2464,67848,466797
2465,65481,470424
2466,67281,482152
2467,66303,472260
2468,66468,476718
2469,66170,465449
2470,66390,464773
2471,69785,466729
2472,65822,465887
2473,65886,466385
2474,65833,466796
2475,66073,473428
2476,69073,476764
2477,66199,471385
2478,67800,472268
2479,69001,480293
2480,65991,468371
2481,66429,469155
2482,68732,481673
2483,66609,474145
2484,67248,474092
2485,66108,472046
2486,66306,480167
2487,66033,474553
2488,66339,471772
2489,66257,472992
2490,66351,476483
2491,65800,473373
2492,66439,472928
2493,66711,473294
2494,66499,496593
2495,66139,472841
2496,68625,480846
2497,72024,520806
2498,68428,481017
2499,66660,476371
2500,66313,497923
2501,68194,489529
2502,66288,483478
2503,67077,478575
2504,66409,483088
2505,67946,486565
2506,66858,479561
2507,66311,480843
2508,66292,481417
2509,67347,495371
2510,66861,484451
2511,67341,498734
2512,67851,489518
2513,66970,485805
2514,66291,484320
2515,66951,482795
2516,66892,489658
2517,67071,486663
2518,66912,486943
2519,69054,488617
2520,67974,493390
2521,67676,489652
2522,67194,483575
2523,67279,488552
2524,67286,483754
2525,69674,486685
2526,67164,484653
2527,67306,485324
2528,66837,487347
2529,67839,496293
2530,67095,487492
2531,67071,491097
2532,135556,496118
2533,67634,491944
2534,67182,496030
2535,69388,511210
2536,69209,493767
2537,68442,494776
2538,68421,498789
2539,67126,489220
2540,67659,491285
2541,68968,493528
2542,67796,497346
2543,67507,491394
2544,67304,494227
2545,68095,503718
2546,70312,501617
2547,67204,499026
2548,69893,504235
2549,67383,498094
2550,72014,500003
2551,70870,504243
2552,68944,504991
2553,68377,502951
2554,70059,499197
2555,68078,496110
2556,70105,498242
2557,67501,495461
2558,67712,496043
2559,67839,504854
2560,67227,505727
2561,67570,507706
2562,68232,512811
2563,69672,509239
2564,69003,500533
2565,67758,499744
2566,70321,501852
2567,68038,504762
2568,68447,505179
2569,68205,505253
2570,68655,504719
2571,68124,505979
2572,67863,506255
2573,67811,507037
2574,72098,514904
2575,69060,505952
2576,68007,507740
2577,73349,519990
2578,70421,515406
2579,70055,528338
2580,73877,512555
2581,71495,523033
2582,76316,545380
2583,70175,520796
2584,70306,519995
2585,78105,524855
2586,69248,511825
2587,69150,511233
2588,69284,511616
2589,70430,518397
2590,71892,514637
2591,70484,522879
2592,70062,519443
2593,69462,515306
2594,69183,510226
2595,70766,527889
2596,70155,515960
2597,69358,514425
2598,71281,515600
2599,77152,538737
2600,69771,514368
2601,69382,516986
2602,70891,525308
2603,69942,513761
2604,69192,516497
2605,70365,519439
2606,69654,513200
2607,70029,515872
2608,70609,521317
2609,69935,515962
2610,77026,547826
2611,78798,559367
2612,72010,544085
2613,70372,518075
2614,69709,518959
2615,69862,525328
2616,70367,520173
2617,69600,527065
2618,73080,543146
2619,70802,530650
2620,70782,522693
2621,71378,528028
2622,70124,531043
2623,70142,523545
2624,70427,524512
2625,71156,526635
2626,70471,523474
2627,70938,528878
2628,71511,528393
2629,74181,536340
2630,70560,527889
2631,70740,530427
2632,70779,533425
2633,71090,532615
2634,70893,544501
2635,70760,528863
2636,72635,531367
2637,70964,532668
2638,70662,527648
2639,72714,530403
2640,70922,532965
2641,71573,532895
2642,71096,531126
2643,71407,537529
2644,71653,534901
2645,71285,536411
2646,70965,535739
2647,72269,537731
2648,72164,534353
2649,71689,542020
2650,71630,539915
2651,71666,532720
2652,71710,541148
2653,75256,541114
2654,71655,537037
2655,71593,533659
2656,71802,543499
2657,71901,535960
2658,72170,542950
2659,75797,548335
2660,71744,541192
2661,87916,599156
2662,83068,575181
2663,72701,540652
2664,74845,550850
2665,75123,555692
2666,72947,555536
2667,71885,549429
2668,129549,545971
2669,72940,554673
2670,72138,542279
2671,71642,542978
2672,74960,548311
2673,73178,547201
2674,73494,549742
2675,73070,547696
2676,73129,555317
2677,74621,548454
2678,74812,550438
2679,72680,547343
2680,72183,548570
2681,72204,548210
2682,74378,550431
2683,74416,549070
2684,72258,549461
2685,72707,554225
2686,72420,547983
2687,74299,558747
2688,72309,550550
2689,72960,554588
2690,72753,550695
2691,73762,552542
2692,73057,552152
2693,73576,555623
2694,73941,563106
2695,73955,556801
2696,74431,571099
2697,72366,557316
2698,74381,561217
2699,72688,553439
2700,72667,552164
2701,73604,550934
2702,76376,555975
2703,74031,554403
2704,78218,563254
2705,76599,570062
2706,76480,557410
2707,76602,568739
2708,72769,564812
2709,74186,557810
2710,72808,556140
2711,73768,568394
2712,73078,555722
2713,73391,558060
2714,73559,564184
2715,73827,562613
2716,76024,578804
2717,73675,573149
2718,73221,561521
2719,73358,561159
2720,75642,573712
2721,73970,571239
2722,73335,565029
2723,73576,566497
2724,73629,565199
2725,75464,570365
2726,74031,572398
2727,73940,565800
2728,73812,563874
2729,73832,573961
2730,76456,579746
2731,73568,566124
2732,73545,570549
2733,73797,563384
2734,73949,571858
2735,73545,574177
2736,75381,570813
2737,75602,589536
2738,75912,586471
2739,74582,584501
2740,81888,593291
2741,81441,612217
2742,74307,582316
2743,74909,577707
2744,76933,585899
2745,74041,568334
2746,74414,572320
2747,74507,576395
2748,74530,574547
2749,74799,581782
2750,73979,576128
2751,75942,575723
2752,74796,588749
2753,79975,586432
2754,75454,576702
2755,74085,578066
2756,75340,579630
2757,75194,577449
2758,74717,576834
2759,74928,579084
2760,74428,576012
2761,76060,583268
2762,77930,591116
2763,76806,594265
2764,80796,597092
2765,77373,612631
2766,76424,587284
2767,75209,580868
2768,75929,584194
2769,75099,581080
2770,80055,598924
2771,78481,591772
2772,75726,581699
2773,75058,593159
2774,76902,598818
2775,80196,608628
2776,77031,594182
2777,76017,594371
2778,76665,589701
2779,77154,591287
2780,76238,601869
2781,75628,583359
2782,75035,587986
2783,75198,589668
2784,75917,586310
2785,78399,598122
2786,75488,593351
2787,75971,588654
2788,77255,594411
2789,76626,590362
2790,75491,588082
2791,75365,590874
2792,76094,595257
2793,81074,600353
2794,76874,594688
2795,76121,594826
2796,75743,593139
2797,132277,600409
2798,77076,606065
2799,75683,611026
2800,77946,599982
2801,77191,596018
2802,79613,606715
2803,75686,602012
2804,76131,597072
2805,77927,600201
2806,76331,595324
2807,76813,613510
2808,81380,610463
2809,84042,633357
2810,82501,625066
2811,76939,597957
2812,80580,635930
2813,78149,612722
2814,78142,616461
2815,76820,603768
2816,78503,614348
2817,77330,607137
2818,77208,612658
2819,78257,615162
2820,77113,605549
2821,76714,605783
2822,76741,614179
2823,76546,605405
2824,76658,605502
2825,76913,606648
2826,76954,603201
2827,80001,613404
2828,77362,608197
2829,76703,605237
2830,78145,607647
2831,77288,611151
2832,76710,606162
2833,77376,611030
2834,77169,607747
2835,76986,609839
2836,77508,613148
2837,77860,613747
2838,77578,610858
2839,77861,611210
2840,79360,609899
2841,79541,617322
2842,80893,616972
2843,78222,613312
2844,78583,614946
2845,77444,614188
2846,78029,615025
2847,79524,615688
2848,78760,627628
2849,80145,633033
2850,82045,638754
2851,85655,637598
2852,82967,640186
2853,79350,617386
2854,78508,615546
2855,80852,627051
2856,78334,615647
2857,79767,618981
2858,78664,622356
2859,78488,618215
2860,78480,618006
2861,79458,620783
2862,79119,622675
2863,78268,638916
2864,80979,629370
2865,79041,621861
2866,79296,630330
2867,78805,623015
2868,80298,644352
2869,79116,626796
2870,81444,634491
2871,78951,624542
2872,82593,637239
2873,81717,633800
2874,82716,631142
2875,79633,639903
2876,79681,630997
2877,79373,629387
2878,85347,679405
2879,80772,639022
2880,81147,635260
2881,80808,661727
2882,82809,640549
2883,79849,630633
2884,79925,634926
2885,82714,629586
2886,81204,637697
2887,79378,629440
2888,81422,634702
2889,79568,633932
2890,79545,635079
2891,80955,637571
2892,80161,631878
2893,83640,638780
2894,80353,630615
2895,80394,634487
2896,82866,637543
2897,80233,633742
2898,80772,652291
2899,87957,662141
2900,80697,633560
2901,81888,644888
2902,84369,667435
2903,88080,667759
2904,82437,655565
2905,80034,641431
2906,80314,643084
2907,80027,643181
2908,80371,643201
2909,82481,652794
2910,82443,643565
2911,80295,640543
2912,82105,645350
2913,80821,639142
2914,80437,646569
2915,80641,644366
2916,81616,648777
2917,80917,645656
2918,80446,648017
2919,80924,646050
2920,142234,653731
2921,81372,651687
2922,83681,654242
2923,84696,650042
2924,80753,646468
2925,80658,648525
2926,80880,648901
2927,81450,650297
2928,81184,647248
2929,81123,651661
2930,82824,654615
2931,81418,650586
2932,81457,653005
2933,84679,648781
2934,80761,654391
2935,84374,658960
2936,80634,656445
2937,81391,661613
2938,81959,653969
2939,82872,660750
2940,82278,665220
2941,81533,657473
2942,81838,655968
2943,86449,676642
2944,89935,703817
2945,84934,670799
2946,83770,671933
2947,84825,695602
2948,81924,680759
2949,83476,668397
2950,84262,666886
2951,83232,672842
2952,84917,669210
2953,84545,667677
2954,84504,671527
2955,84449,664501
2956,83765,673077
2957,82752,664093
2958,83420,667563
2959,82068,665576
2960,82016,662157
2961,83332,673808
2962,83940,669247
2963,82589,662633
2964,87970,666102
2965,84658,665926
2966,83011,670512
2967,82269,667864
2968,82384,663863
2969,82561,668204
2970,82821,673371
2971,83425,674554
2972,83072,668297
2973,86632,674337
2974,85713,683231
2975,86421,669209
2976,82195,670762
2977,83163,670677
2978,83034,669337
2979,85403,669348
2980,82352,679130
2981,82951,677558
2982,82800,677117
2983,83377,673701
2984,85324,671214
2985,85094,684034
2986,84118,683237
2987,83662,679946
2988,83455,680764
2989,83590,684330
2990,84583,684878
2991,82477,674177
2992,84776,693744
2993,85430,689552
2994,84725,685512
2995,83736,683455
2996,83533,678019
2997,82921,687041
2998,83254,679276
2999,87066,704202
3000,86037,693490
3001,84611,696848
3002,92909,722137
3003,97209,732317
3004,87821,713367
3005,89142,731702
3006,87549,738649
3007,91451,742485
3008,109145,768421
3009,86807,719735
3010,90362,735540
3011,88089,716688
3012,89291,728271
3013,89508,719433
3014,86725,721994
3015,89425,714256
3016,87616,713055
3017,87669,711567
3018,89610,708096
3019,86106,706529
3020,85160,712745
3021,87574,704679
3022,85364,704716
3023,87199,705289
3024,86418,718032
3025,87343,708449
3026,87506,704612
3027,84491,707149
3028,85721,708191
3029,92196,730229
3030,89979,727798
3031,87941,727397
3032,86323,706867
3033,87808,720407
3034,86397,709736
3035,88627,736025
3036,87906,718758
3037,87492,708612
3038,142240,723112
3039,87602,713909
3040,92163,713760
3041,86810,717760
3042,92819,714246
3043,86430,722420
3044,87188,714088
3045,90023,718707
3046,89635,719893
3047,90441,720980
3048,88818,714397
3049,93520,752023
3050,115427,995228
3051,149622,1182102
3052,129506,1004434
3053,85447,721197
3054,85707,734928
3055,87583,715855
3056,84562,713939
3057,88213,724996
3058,90788,730603
3059,86762,715777
3060,85575,712912
3061,83907,704928
3062,85017,718150
3063,85138,709851
3064,85207,710056
3065,93722,737391
3066,89889,736670
3067,86448,719375
3068,88214,737409
3069,85118,714707
3070,87999,719178
3071,87433,712562
3072,86092,716172
3073,89810,746487
3074,88652,728294
3075,90743,731645
3076,92076,738414
3077,87318,724899
3078,87431,725521
3079,85843,724573
3080,86306,717015
3081,85474,717752
3082,86192,727486
3083,85427,717115
3084,85350,719207
3085,85758,726980
3086,86268,722285
3087,87025,722019
3088,85251,725746
3089,87868,728021
3090,86101,729602
3091,85800,723105
3092,86142,721732
3093,86303,721369
3094,88472,739318
3095,85621,729851
3096,86431,725997
3097,89055,723423
3098,85862,725321
3099,87385,729677
3100,88364,731995
3101,86607,728269
3102,88203,730941
3103,87400,736975
3104,86749,726171
3105,87362,736376
3106,88517,726750
3107,86868,729911
3108,86804,732881
3109,86968,728468
3110,89519,736609
3111,87980,735421
3112,89473,740286
3113,94401,747728
3114,90788,733899
3115,88988,747128
3116,88529,744021
3117,89365,747508
3118,86784,743556
3119,88031,745463
3120,90125,736825
3121,86908,734964
3122,87544,748408
3123,88307,753101
3124,94352,772799
3125,89406,750328
3126,88055,745091
3127,91902,767897
3128,87276,750910
3129,88154,755278
3130,88332,745961
3131,97966,762349
3132,89900,760345
3133,88981,748825
3134,90224,740084
3135,87447,744367
3136,88487,748745
3137,90698,753662
3138,89331,743588
3139,90040,745429
3140,88152,750443
3141,88054,741997
3142,87828,743353
3143,87917,745472
3144,93524,776416
3145,89527,770639
3146,98664,797998
3147,90006,766916
3148,88521,746540
3149,89763,746488
3150,88908,747660
3151,88425,749827
3152,144279,763856
3153,88915,753784
3154,88744,754465
3155,89325,749896
3156,90073,755929
3157,88179,751233
3158,89684,753493
3159,90690,757052
3160,88805,749987
3161,88922,772162
3162,89003,761037
3163,89087,762218
3164,88781,757475
3165,89142,752684
3166,91584,754698
3167,91353,766180
3168,89448,766188
3169,91520,761600
3170,89421,764141
3171,91552,758523
3172,89099,757717
3173,89821,759742
3174,89501,760736
3175,92026,771022
3176,90834,772426
3177,92755,761414
3178,89327,763680
3179,90767,768380
3180,89747,765044
3181,99962,790991
3182,94975,802331
3183,94933,798684
3184,96598,776888
3185,92724,772479
3186,94381,781344
3187,90994,777163
3188,89960,767363
3189,90294,767134
3190,92186,784275
3191,90217,767908
3192,90078,771214
3193,90701,773553
3194,89545,766348
3195,89878,777200
3196,89354,767675
3197,91960,778680
3198,90039,766692
3199,89392,775039
3200,89671,770453
3201,90192,772587
3202,90703,773540
3203,89974,769728
3204,90297,776489
3205,91016,776332
3206,90069,775159
3207,91024,771940
3208,90740,792160
3209,93077,783150
3210,90246,780048
3211,90610,778039
3212,90765,775548
3213,96572,779565
3214,92194,776123
3215,90039,778950
